scorer,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000,DLC_resnet50_SPOTS_v2grayAug10shuffle1_1030000
bodyparts,ball,ball,ball,catcher_mitt,catcher_mitt,catcher_mitt,catcher_head,catcher_head,catcher_head,catcher_lshoulder,catcher_lshoulder,catcher_lshoulder,catcher_rshoulder,catcher_rshoulder,catcher_rshoulder,batter_knee,batter_knee,batter_knee,batter_waist,batter_waist,batter_waist,l_plate,l_plate,l_plate,r_plate,r_plate,r_plate
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,564.6199951171875,321.5889892578125,0.21220478415489197,636.48046875,300.9236755371094,0.997363269329071,649.0416870117188,249.8365478515625,0.9995891451835632,620.9744262695312,264.24151611328125,0.9997331500053406,678.697021484375,277.9062805175781,0.9998960494995117,738.3892211914062,323.92327880859375,0.9999779462814331,741.8233642578125,257.5055236816406,0.9999842643737793,661.5612182617188,399.003662109375,0.0009968759259209037,672.0701904296875,401.52203369140625,0.9999921321868896
1,564.7345581054688,321.64794921875,0.15598396956920624,636.572265625,301.13299560546875,0.997581958770752,649.3843994140625,250.19815063476562,0.9996823072433472,621.0325927734375,264.406005859375,0.9997918009757996,678.697021484375,278.0630187988281,0.9999034404754639,738.3966064453125,323.9450378417969,0.9999785423278809,741.8233642578125,257.5539245605469,0.9999847412109375,661.5733642578125,399.0700988769531,0.0011058974778279662,672.0916137695312,401.5261535644531,0.9999902248382568
2,564.8087158203125,321.6925354003906,0.17054970562458038,636.572265625,301.3345642089844,0.9953340888023376,649.3843994140625,250.8210906982422,0.998927652835846,621.16943359375,264.552978515625,0.9997255206108093,678.697021484375,278.2991027832031,0.9999135732650757,738.5753173828125,324.28387451171875,0.9999799728393555,741.8233642578125,257.9205322265625,0.9999879598617554,661.5733642578125,399.12103271484375,0.0012180906487628818,672.1630859375,401.8721618652344,0.9999927282333374
3,564.7345581054688,321.70306396484375,0.19391292333602905,636.48046875,302.3428649902344,0.9989926218986511,649.0416870117188,251.35562133789062,0.9995658993721008,621.1143188476562,264.6252136230469,0.9998084902763367,678.1790771484375,279.47772216796875,0.9998206496238708,738.5911865234375,324.3338317871094,0.9999769926071167,741.7530517578125,258.21295166015625,0.9999918937683105,661.5612182617188,399.13275146484375,0.0012971330434083939,672.2029418945312,402.06390380859375,0.9999934434890747
4,564.7345581054688,321.73968505859375,0.4057198166847229,635.9016723632812,302.3428649902344,0.9981651902198792,648.81298828125,251.57968139648438,0.9997633099555969,621.1143188476562,264.6252136230469,0.9995573163032532,677.6265869140625,279.80377197265625,0.9998774528503418,738.5911865234375,324.3338317871094,0.9999822378158569,741.751708984375,258.21295166015625,0.9999934434890747,661.2825317382812,399.6108093261719,0.001658721943385899,672.3060913085938,402.51947021484375,0.9999916553497314
5,564.3296508789062,321.7512512207031,0.35287249088287354,635.9016723632812,302.3428649902344,0.9716840982437134,648.549072265625,252.40110778808594,0.9996504783630371,621.1143188476562,264.6252136230469,0.9986441731452942,676.9675903320312,279.80377197265625,0.9998925924301147,738.5753173828125,324.47979736328125,0.9999817609786987,741.751708984375,258.21295166015625,0.9999936819076538,661.2255859375,399.6263732910156,0.0014848122373223305,672.3060913085938,402.55242919921875,0.9999945163726807
6,564.3153686523438,321.7512512207031,0.23181985318660736,635.9016723632812,302.00836181640625,0.8986029028892517,648.4725341796875,252.40110778808594,0.9995174407958984,621.1143188476562,264.6252136230469,0.9975958466529846,676.9675903320312,279.7359924316406,0.9998608827590942,738.4292602539062,324.3338317871094,0.9999827146530151,741.7530517578125,258.1310729980469,0.9999943971633911,661.2073364257812,399.6263732910156,0.0013541345251724124,672.3060913085938,402.55242919921875,0.9999954700469971
7,564.3153686523438,321.7512512207031,0.35493406653404236,636.7626342773438,301.4111022949219,0.9666041135787964,648.4586791992188,252.40110778808594,0.9996867179870605,621.0950317382812,264.4919738769531,0.9983458518981934,676.9675903320312,279.7359924316406,0.9998964071273804,738.4292602539062,324.32403564453125,0.9999798536300659,742.0172729492188,257.73541259765625,0.9999945163726807,661.2073364257812,399.6263732910156,0.0012865320313721895,672.2691650390625,402.55242919921875,0.9999957084655762
8,564.3153686523438,321.95880126953125,0.3598594069480896,638.3792724609375,300.3995666503906,0.9271571040153503,648.187255859375,251.9872589111328,0.9997015595436096,620.6904907226562,264.45745849609375,0.9992545247077942,677.6032104492188,278.8827209472656,0.9999067783355713,738.4292602539062,324.314697265625,0.999984860420227,742.1698608398438,257.0000915527344,0.9999912977218628,661.1967163085938,399.29998779296875,0.00132623384706676,672.2691650390625,402.4317626953125,0.999995231628418
9,564.6986694335938,321.99847412109375,0.44570744037628174,639.1192626953125,299.5227355957031,0.9874143004417419,648.064208984375,251.1512908935547,0.9998531341552734,620.6901245117188,264.1376647949219,0.9993882179260254,677.6117553710938,278.1468811035156,0.9999369382858276,738.5128784179688,324.3061828613281,0.9999849796295166,742.1807861328125,256.5668029785156,0.9999912977218628,661.1953735351562,399.2640380859375,0.0012555657885968685,672.2691650390625,402.194091796875,0.9999955892562866
10,564.700439453125,321.99981689453125,0.4467881917953491,639.1212158203125,299.52001953125,0.9873307347297668,648.064208984375,251.14549255371094,0.9998517036437988,620.6901245117188,264.1355285644531,0.9993840456008911,677.612060546875,278.13861083984375,0.9999370574951172,738.5128784179688,324.28912353515625,0.999984860420227,742.1928100585938,256.56353759765625,0.9999911785125732,661.1967163085938,399.2591247558594,0.0012674187310039997,672.2691650390625,402.19085693359375,0.9999961853027344
11,564.7099609375,322.0073547363281,0.44865158200263977,639.1253662109375,299.51934814453125,0.9873257875442505,648.064208984375,251.14208984375,0.9998515844345093,620.6904907226562,264.1345520019531,0.999388575553894,677.612060546875,278.13787841796875,0.9999371767044067,738.5128784179688,324.28912353515625,0.9999849796295166,742.1928100585938,256.5511779785156,0.9999910593032837,661.2760620117188,399.25726318359375,0.0012474529212340713,672.2691650390625,402.181640625,0.9999963045120239
12,565.43896484375,323.9095458984375,0.33210670948028564,640.4058227539062,299.0318603515625,0.9845747351646423,648.9368286132812,249.46603393554688,0.9999290704727173,622.1126708984375,261.9990539550781,0.9997650980949402,677.6705322265625,277.6704406738281,0.9999616146087646,736.1629028320312,321.423095703125,0.9999672174453735,743.0252685546875,254.07595825195312,0.9999854564666748,661.594482421875,398.6878356933594,0.0008382300729863346,672.2593994140625,400.9551696777344,0.9999909400939941
13,565.4390258789062,324.1686706542969,0.3321494162082672,640.4058227539062,299.0318603515625,0.9845501184463501,648.93798828125,249.31146240234375,0.9999291896820068,622.1126708984375,261.9990539550781,0.9997648596763611,677.671875,277.6690673828125,0.9999614953994751,736.1528930664062,321.4151611328125,0.999967098236084,743.0277099609375,254.0758819580078,0.9999854564666748,661.594482421875,398.6878356933594,0.000838274834677577,672.2593994140625,400.9551696777344,0.9999909400939941
14,565.4854736328125,324.1686706542969,0.4251099228858948,640.4058227539062,299.0318603515625,0.971613883972168,648.995849609375,249.31146240234375,0.9999464750289917,622.1126708984375,261.9990539550781,0.9997714161872864,677.8688354492188,277.6643981933594,0.9999617338180542,735.0824584960938,321.1495666503906,0.999976634979248,743.0277099609375,253.7689666748047,0.999984860420227,661.594482421875,398.6878356933594,0.0007592779584228992,672.2593994140625,400.9551696777344,0.9999889135360718
