scorer,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000
7,,,0.0,,,0.0,427.126,816.186,1.0,476.283,804.209,0.13899999856948853,477.553,786.967,0.753000020980835,483.172,758.9,0.9959999918937683,479.932,723.07,1.0,483.52,674.734,1.0,485.296,640.589,1.0,496.182,580.159,1.0,,,0.0,579.878,27.744,0.5580000281333923,,,0.0,325.587,753.275,1.0,278.113,826.902,1.0,298.124,779.095,0.9990000128746033,290.974,747.375,0.9269999861717224,299.981,731.931,0.14800000190734863,291.87,724.531,0.17000000178813934,299.986,708.895,0.9459999799728394,307.725,683.677,0.9950000047683716,310.461,627.864,0.9829999804496765,307.677,565.938,0.9990000128746033,308.67,556.962,0.7110000252723694,441.112,835.535,1.0,395.963,827.594,0.37599998712539673
8,,,0.0,,,0.0,428.203,813.042,1.0,468.136,796.045,0.5649999976158142,477.437,780.783,0.7160000205039978,483.561,754.665,0.9990000128746033,482.823,715.814,1.0,482.786,673.335,1.0,485.266,637.709,1.0,498.206,577.955,1.0,,,0.0,,,0.0,,,0.0,326.789,750.442,1.0,283.993,825.231,0.9990000128746033,298.181,777.489,0.9980000257492065,292.044,747.272,0.5139999985694885,,,0.0,,,0.0,299.881,708.711,0.9070000052452087,308.16,683.031,0.9990000128746033,309.435,627.397,0.9869999885559082,307.903,566.896,0.9990000128746033,307.912,476.819,0.7760000228881836,451.621,824.455,1.0,396.543,821.812,0.9610000252723694
9,,,0.0,,,0.0,434.052,806.782,1.0,467.927,795.475,0.22300000488758087,467.519,772.185,0.4269999861717224,476.508,756.099,0.8560000061988831,481.702,716.912,0.9990000128746033,482.331,676.152,1.0,483.102,639.318,1.0,497.765,575.642,1.0,499.938,515.351,0.2800000011920929,579.906,27.711,0.5090000033378601,,,0.0,329.068,746.819,1.0,286.019,823.009,1.0,298.701,777.224,0.9990000128746033,292.433,746.961,0.5609999895095825,,,0.0,,,0.0,299.517,708.733,0.9150000214576721,306.483,677.681,1.0,308.597,620.419,0.9089999794960022,309.068,564.044,0.996999979019165,307.489,476.942,0.8679999709129333,457.824,819.175,1.0,404.905,822.335,0.8889999985694885
10,380.11,830.248,0.9760000109672546,,,0.0,437.084,803.155,1.0,468.141,779.647,0.10000000149011612,460.658,763.229,0.34200000762939453,477.013,746.936,0.9200000166893005,475.443,715.925,0.9980000257492065,480.873,671.045,1.0,482.973,637.478,1.0,498.886,573.124,0.996999979019165,,,0.0,,,0.0,,,0.0,327.563,740.83,1.0,286.433,815.677,1.0,298.902,772.765,1.0,292.374,740.643,0.7239999771118164,,,0.0,299.962,716.086,0.12700000405311584,299.444,708.704,0.7910000085830688,305.992,678.391,0.9990000128746033,309.221,628.766,0.9819999933242798,308.84,565.288,0.9990000128746033,307.005,476.759,0.8889999985694885,464.657,813.791,1.0,,,
11,523.739,844.517,0.23399999737739563,,,0.0,442.626,796.964,1.0,484.028,786.977,0.4350000023841858,484.054,756.468,0.6650000214576721,476.588,739.595,0.9520000219345093,473.43,711.758,0.9980000257492065,480.824,669.731,1.0,482.871,637.434,1.0,499.217,572.645,0.9380000233650208,,,0.0,628.07,27.349,0.3630000054836273,381.244,824.265,1.0,327.898,735.754,1.0,283.793,811.547,0.9990000128746033,299.225,768.681,0.9990000128746033,292.427,740.203,0.39800000190734863,,,0.0,299.943,716.313,0.11599999666213989,308.373,706.965,0.9559999704360962,310.028,676.905,1.0,308.122,620.743,0.9900000095367432,309.314,563.744,0.9980000257492065,307.642,476.61,0.8989999890327454,412.73,810.895,1.0,531.436,804.269,0.6729999780654907
12,532.235,835.728,0.9990000128746033,,,0.0,442.476,794.96,0.9670000076293945,,,0.0,477.184,763.444,0.41999998688697815,476.248,731.748,0.9829999804496765,473.293,709.239,0.9990000128746033,480.457,666.243,1.0,482.278,637.863,1.0,491.932,564.575,0.9900000095367432,644.205,12.294,0.1469999998807907,579.73,27.736,0.6769999861717224,380.298,820.472,1.0,326.812,733.021,1.0,274.681,805.497,0.996999979019165,298.122,763.029,0.9959999918937683,292.103,731.03,0.6420000195503235,,,0.0,,,0.0,,,0.0,,,0.0,308.612,620.253,0.9629999995231628,308.174,564.66,0.9959999918937683,307.847,476.915,0.640999972820282,475.081,805.143,0.9990000128746033,483.525,797.466,0.25699999928474426
13,540.177,835.154,0.23100000619888306,,,0.0,460.757,780.347,0.8500000238418579,484.316,771.334,0.2329999953508377,476.5,763.809,0.3869999945163727,476.77,731.197,0.8960000276565552,473.127,709.259,1.0,480.202,666.604,1.0,483.225,637.534,1.0,307.77,628.019,0.9660000205039978,579.891,35.916,0.24799999594688416,636.222,36.038,0.6970000267028809,370.252,821.491,0.9950000047683716,324.62,732.275,1.0,270.717,798.327,0.9980000257492065,298.753,761.858,0.8989999890327454,300.042,740.117,0.6859999895095825,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,309.649,564.769,0.9940000176429749,308.038,476.74,0.9210000038146973,480.605,800.312,0.996999979019165,482.677,798.209,0.8199999928474426
14,540.742,828.937,0.9179999828338623,323.386,732.05,0.9959999918937683,460.48,780.253,0.8220000267028809,,,0.0,484.109,747.246,0.3089999854564667,475.741,723.944,0.9929999709129333,474.307,700.439,0.9990000128746033,479.053,664.104,1.0,480.818,636.636,1.0,484.819,573.719,0.7110000252723694,,,0.0,580.206,27.756,0.6809999942779541,351.829,844.442,1.0,261.673,792.358,1.0,260.651,780.583,0.4399999976158142,292.315,763.768,0.824999988079071,292.247,740.201,0.7429999709129333,,,0.0,,,0.0,,,0.0,,,0.0,299.767,628.144,0.1860000044107437,309.951,578.6,0.9980000257492065,307.973,484.178,0.6190000176429749,482.303,794.22,1.0,492.179,795.824,0.10400000214576721
15,411.513,779.905,0.17299999296665192,,,0.0,452.043,779.271,0.3709999918937683,483.934,747.582,0.164000004529953,484.11,747.676,0.2919999957084656,476.554,723.675,0.847000002861023,474.355,705.0,0.9980000257492065,480.414,666.13,1.0,480.047,635.844,1.0,,,0.0,572.425,28.134,0.17900000512599945,572.684,27.756,0.6050000190734863,336.921,856.842,1.0,259.413,784.588,1.0,321.774,748.845,0.9990000128746033,299.958,779.347,0.8980000019073486,300.016,731.682,0.45899999141693115,308.21,731.305,0.1720000058412552,307.891,716.258,0.5019999742507935,310.781,702.2,0.9779999852180481,313.037,672.247,0.9980000257492065,307.573,619.745,0.9900000095367432,310.384,562.691,0.9950000047683716,307.74,468.506,0.8849999904632568,474.89,793.901,1.0,,,
16,412.274,787.519,0.125,,,0.0,434.275,786.228,0.9879999756813049,,,0.0,468.588,747.579,0.1979999989271164,477.264,722.486,0.9419999718666077,481.674,700.657,0.9990000128746033,480.326,664.143,1.0,482.34,638.114,1.0,484.408,562.06,0.996999979019165,483.121,491.691,0.8009999990463257,604.427,27.426,0.41499999165534973,333.13,863.337,1.0,253.209,793.702,0.996999979019165,321.257,757.664,0.9990000128746033,299.916,789.744,0.9660000205039978,308.377,731.45,0.5740000009536743,315.932,731.527,0.12999999523162842,308.205,724.618,0.20200000703334808,291.871,714.945,0.7519999742507935,309.294,667.907,0.8659999966621399,299.51,539.468,0.19300000369548798,310.79,568.87,0.9950000047683716,308.022,476.538,0.8190000057220459,474.761,789.269,1.0,499.175,781.494,0.42399999499320984
